feature_group,shap_value,abs_shap_value,product_id,example_source
traficom_brand_context,3.6076054584192025,4.736853624024661,54115323,cheap_item
part_condition,-0.37432629810391516,0.37432629810391516,54115323,cheap_item
vehicle_identity,-0.0008221783336194166,0.07577871134024461,54115323,cheap_item
part_taxonomy,-236.16856225473322,236.16856225473322,53950695,cheap_item
vehicle_age_usage,-83.09524936583024,83.24984838110504,53950695,cheap_item
traficom_brand_context,-20.734808885604526,20.748259979283556,53950695,cheap_item
traficom_model_context,-18.377752088289597,18.415833563681552,53950695,cheap_item
vehicle_identity,-5.16678373934159,5.16678373934159,53950695,cheap_item
part_condition,-2.51361874585773,2.51361874585773,53950695,cheap_item
part_taxonomy,-236.16856225473322,236.16856225473322,53950695,cheap_item
vehicle_age_usage,-83.09524936583024,83.24984838110504,53950695,cheap_item
traficom_brand_context,-20.734808885604526,20.748259979283556,53950695,cheap_item
traficom_model_context,-18.377752088289597,18.415833563681552,53950695,cheap_item
vehicle_identity,-5.16678373934159,5.16678373934159,53950695,cheap_item
part_condition,-2.51361874585773,2.51361874585773,53950695,cheap_item
part_taxonomy,-236.16856225473322,236.16856225473322,53950695,cheap_item
vehicle_age_usage,-83.09524936583024,83.24984838110504,53950695,cheap_item
traficom_brand_context,-20.734808885604526,20.748259979283556,53950695,cheap_item
traficom_model_context,-18.377752088289597,18.415833563681552,53950695,cheap_item
vehicle_identity,-5.16678373934159,5.16678373934159,53950695,cheap_item
part_condition,-2.51361874585773,2.51361874585773,53950695,cheap_item
part_taxonomy,-236.16856225473322,236.16856225473322,53950695,cheap_item
vehicle_age_usage,-83.09524936583024,83.24984838110504,53950695,cheap_item
traficom_brand_context,-20.734808885604526,20.748259979283556,53950695,cheap_item
traficom_model_context,-18.377752088289597,18.415833563681552,53950695,cheap_item
vehicle_identity,-5.16678373934159,5.16678373934159,53950695,cheap_item
part_condition,-2.51361874585773,2.51361874585773,53950695,cheap_item
part_taxonomy,-236.16856225473322,236.16856225473322,53950695,cheap_item
vehicle_age_usage,-83.09524936583024,83.24984838110504,53950695,cheap_item
traficom_brand_context,-20.734808885604526,20.748259979283556,53950695,cheap_item
traficom_model_context,-18.377752088289597,18.415833563681552,53950695,cheap_item
vehicle_identity,-5.16678373934159,5.16678373934159,53950695,cheap_item
part_condition,-2.51361874585773,2.51361874585773,53950695,cheap_item
part_taxonomy,-236.16856225473322,236.16856225473322,53950695,cheap_item
vehicle_age_usage,-83.09524936583024,83.24984838110504,53950695,cheap_item
traficom_brand_context,-20.734808885604526,20.748259979283556,53950695,cheap_item
traficom_model_context,-18.377752088289597,18.415833563681552,53950695,cheap_item
vehicle_identity,-5.16678373934159,5.16678373934159,53950695,cheap_item
part_condition,-2.51361874585773,2.51361874585773,53950695,cheap_item
part_taxonomy,3895.1485060202704,3916.9496959725757,53935379,expensive_item
vehicle_age_usage,143.66734892886367,143.66734892886367,53935379,expensive_item
traficom_brand_context,79.94411520546001,79.94411520546001,53935379,expensive_item
traficom_model_context,56.911650527999846,56.911650527999846,53935379,expensive_item
part_condition,51.72050374785846,51.72050374785846,53935379,expensive_item
vehicle_identity,18.296222534365842,18.296222534365842,53935379,expensive_item
part_taxonomy,3878.5677814240685,3951.5376295428136,53935379,expensive_item
vehicle_age_usage,143.67262491226296,143.67262491226296,53935379,expensive_item
traficom_brand_context,61.783144395753204,61.783144395753204,53935379,expensive_item
traficom_model_context,44.4899314768397,44.4899314768397,53935379,expensive_item
part_condition,43.70984685411253,43.70984685411253,53935379,expensive_item
vehicle_identity,7.995686598548673,7.995686598548673,53935379,expensive_item
part_taxonomy,3895.1485060202704,3916.9496959725757,53935379,expensive_item
vehicle_age_usage,143.66734892886367,143.66734892886367,53935379,expensive_item
traficom_brand_context,79.94411520546001,79.94411520546001,53935379,expensive_item
traficom_model_context,56.911650527999846,56.911650527999846,53935379,expensive_item
part_condition,51.72050374785846,51.72050374785846,53935379,expensive_item
vehicle_identity,18.296222534365842,18.296222534365842,53935379,expensive_item
part_taxonomy,3895.1485060202704,3916.9496959725757,53935379,expensive_item
vehicle_age_usage,143.66734892886367,143.66734892886367,53935379,expensive_item
traficom_brand_context,79.94411520546001,79.94411520546001,53935379,expensive_item
traficom_model_context,56.911650527999846,56.911650527999846,53935379,expensive_item
part_condition,51.72050374785846,51.72050374785846,53935379,expensive_item
vehicle_identity,18.296222534365842,18.296222534365842,53935379,expensive_item
part_taxonomy,3895.1485060202704,3916.9496959725757,53935379,expensive_item
vehicle_age_usage,143.66734892886367,143.66734892886367,53935379,expensive_item
traficom_brand_context,79.94411520546001,79.94411520546001,53935379,expensive_item
traficom_model_context,56.911650527999846,56.911650527999846,53935379,expensive_item
part_condition,51.72050374785846,51.72050374785846,53935379,expensive_item
vehicle_identity,18.296222534365842,18.296222534365842,53935379,expensive_item
part_taxonomy,3895.1485060202704,3916.9496959725757,53935379,expensive_item
vehicle_age_usage,143.66734892886367,143.66734892886367,53935379,expensive_item
traficom_brand_context,79.94411520546001,79.94411520546001,53935379,expensive_item
traficom_model_context,56.911650527999846,56.911650527999846,53935379,expensive_item
part_condition,51.72050374785846,51.72050374785846,53935379,expensive_item
vehicle_identity,18.296222534365842,18.296222534365842,53935379,expensive_item
part_taxonomy,3629.9773554604135,3629.9773554604135,65552499,expensive_item
traficom_model_context,166.76247064905013,166.76247064905013,65552499,expensive_item
traficom_brand_context,165.54789557931866,165.54789557931866,65552499,expensive_item
vehicle_age_usage,3.8904398068923154,128.3591459365957,65552499,expensive_item
vehicle_identity,43.509961578865116,43.509961578865116,65552499,expensive_item
part_condition,-2.1311442014104798,2.1311442014104798,65552499,expensive_item
part_taxonomy,3629.9773554604135,3629.9773554604135,65552499,expensive_item
traficom_model_context,166.76247064905013,166.76247064905013,65552499,expensive_item
traficom_brand_context,165.54789557931866,165.54789557931866,65552499,expensive_item
vehicle_age_usage,3.8904398068923154,128.3591459365957,65552499,expensive_item
vehicle_identity,43.509961578865116,43.509961578865116,65552499,expensive_item
part_condition,-2.1311442014104798,2.1311442014104798,65552499,expensive_item
part_taxonomy,3629.9773554604135,3629.9773554604135,65552499,expensive_item
traficom_model_context,166.76247064905013,166.76247064905013,65552499,expensive_item
traficom_brand_context,165.54789557931866,165.54789557931866,65552499,expensive_item
vehicle_age_usage,3.8904398068923154,128.3591459365957,65552499,expensive_item
vehicle_identity,43.509961578865116,43.509961578865116,65552499,expensive_item
part_condition,-2.1311442014104798,2.1311442014104798,65552499,expensive_item
part_taxonomy,3629.9773554604135,3629.9773554604135,65552499,expensive_item
traficom_model_context,166.76247064905013,166.76247064905013,65552499,expensive_item
traficom_brand_context,165.54789557931866,165.54789557931866,65552499,expensive_item
vehicle_age_usage,3.8904398068923154,128.3591459365957,65552499,expensive_item
vehicle_identity,43.509961578865116,43.509961578865116,65552499,expensive_item
part_condition,-2.1311442014104798,2.1311442014104798,65552499,expensive_item
part_taxonomy,3629.9773554604135,3629.9773554604135,65552499,expensive_item
traficom_model_context,166.76247064905013,166.76247064905013,65552499,expensive_item
traficom_brand_context,165.54789557931866,165.54789557931866,65552499,expensive_item
vehicle_age_usage,3.8904398068923154,128.3591459365957,65552499,expensive_item
vehicle_identity,43.509961578865116,43.509961578865116,65552499,expensive_item
part_condition,-2.1311442014104798,2.1311442014104798,65552499,expensive_item
part_taxonomy,3629.9773554604135,3629.9773554604135,65552499,expensive_item
traficom_model_context,166.76247064905013,166.76247064905013,65552499,expensive_item
traficom_brand_context,165.54789557931866,165.54789557931866,65552499,expensive_item
vehicle_age_usage,3.8904398068923154,128.3591459365957,65552499,expensive_item
vehicle_identity,43.509961578865116,43.509961578865116,65552499,expensive_item
part_condition,-2.1311442014104798,2.1311442014104798,65552499,expensive_item
part_taxonomy,3792.7413939637668,3814.089945682465,65116265,expensive_item
vehicle_age_usage,75.93497636289945,76.13532910935643,65116265,expensive_item
traficom_brand_context,44.2067057316102,44.2067057316102,65116265,expensive_item
traficom_model_context,33.69164637686541,33.714312715695435,65116265,expensive_item
vehicle_identity,2.6438001160462594,2.6438001160462594,65116265,expensive_item
part_condition,-0.426194412915429,0.426194412915429,65116265,expensive_item
part_taxonomy,3792.7413939637668,3814.089945682465,65116265,expensive_item
vehicle_age_usage,75.93497636289945,76.13532910935643,65116265,expensive_item
traficom_brand_context,44.2067057316102,44.2067057316102,65116265,expensive_item
traficom_model_context,33.69164637686541,33.714312715695435,65116265,expensive_item
vehicle_identity,2.6438001160462594,2.6438001160462594,65116265,expensive_item
part_condition,-0.426194412915429,0.426194412915429,65116265,expensive_item
part_taxonomy,3792.7413939637668,3814.089945682465,65116265,expensive_item
vehicle_age_usage,75.93497636289945,76.13532910935643,65116265,expensive_item
traficom_brand_context,44.2067057316102,44.2067057316102,65116265,expensive_item
traficom_model_context,33.69164637686541,33.714312715695435,65116265,expensive_item
vehicle_identity,2.6438001160462594,2.6438001160462594,65116265,expensive_item
part_condition,-0.426194412915429,0.426194412915429,65116265,expensive_item
part_taxonomy,3792.7413939637668,3814.089945682465,65116265,expensive_item
vehicle_age_usage,75.93497636289945,76.13532910935643,65116265,expensive_item
traficom_brand_context,44.2067057316102,44.2067057316102,65116265,expensive_item
traficom_model_context,33.69164637686541,33.714312715695435,65116265,expensive_item
vehicle_identity,2.6438001160462594,2.6438001160462594,65116265,expensive_item
part_condition,-0.426194412915429,0.426194412915429,65116265,expensive_item
part_taxonomy,3792.7413939637668,3814.089945682465,65116265,expensive_item
vehicle_age_usage,75.93497636289945,76.13532910935643,65116265,expensive_item
traficom_brand_context,44.2067057316102,44.2067057316102,65116265,expensive_item
traficom_model_context,33.69164637686541,33.714312715695435,65116265,expensive_item
vehicle_identity,2.6438001160462594,2.6438001160462594,65116265,expensive_item
part_condition,-0.426194412915429,0.426194412915429,65116265,expensive_item
part_taxonomy,3792.7413939637668,3814.089945682465,65116265,expensive_item
vehicle_age_usage,75.93497636289945,76.13532910935643,65116265,expensive_item
traficom_brand_context,44.2067057316102,44.2067057316102,65116265,expensive_item
traficom_model_context,33.69164637686541,33.714312715695435,65116265,expensive_item
vehicle_identity,2.6438001160462594,2.6438001160462594,65116265,expensive_item
part_condition,-0.426194412915429,0.426194412915429,65116265,expensive_item
